,u,v,geometry,highway,lanes,length,name,oneway,maxspeed
3144,26823824,1492865663,"LINESTRING (8.5675081 47.3762244, 8.568509799999999 47.3765338, 8.5687789 47.3766276, 8.56986 47.3770641, 8.5701368 47.3771643, 8.5705861 47.377306, 8.5708679 47.3773919, 8.571062899999999 47.3774399, 8.5713376 47.3774836, 8.5715688 47.3774999, 8.571949 47.3775036, 8.5723115 47.3774646, 8.573022999999999 47.3773794, 8.5732228 47.3773707, 8.573449999999999 47.3773853, 8.573741200000001 47.37744, 8.5740038 47.3775136, 8.574190099999999 47.3776034)",secondary,2,543.3750000000001,Tobelhofstrasse,False,"['50', '60']"
3145,34952090,27495542,"LINESTRING (8.593014800000001 47.3594747, 8.5932639 47.35955, 8.593361099999999 47.3595776, 8.593431600000001 47.3595985, 8.593768900000001 47.3596969, 8.5942962 47.3598169, 8.594504300000001 47.3598595)",secondary,"['2', '3']",120.21799999999999,Witikonerstrasse,False,50
3146,34952090,151345272,"LINESTRING (8.593014800000001 47.3594747, 8.5928544 47.3594226, 8.592736500000001 47.3593735, 8.5926802 47.3593497, 8.592487500000001 47.3592568, 8.592305 47.3591716, 8.592182299999999 47.359125, 8.592087100000001 47.3590943, 8.5919528 47.3590551, 8.5918034 47.3590197, 8.5912451 47.3589023, 8.5906441 47.3587843)",secondary,2,195.97400000000002,Witikonerstrasse,False,50
3147,34952090,36249940,"LINESTRING (8.593014800000001 47.3594747, 8.5929816 47.3595112, 8.592912800000001 47.3595859, 8.592783600000001 47.3596987, 8.592711100000001 47.3597432, 8.5926352 47.3597811, 8.5925352 47.3598216, 8.592432199999999 47.3598578, 8.5922324 47.3599228, 8.5919208 47.3600044, 8.5918811 47.3600305, 8.5918356 47.3600644)",residential,,113.539,Buchzelgstrasse,True,30
3148,151342242,1492865493,"LINESTRING (8.598678700000001 47.3646722, 8.5987071 47.3645295, 8.598830400000001 47.3641049, 8.5988586 47.3639469, 8.5988451 47.3637939, 8.5988148 47.3637087)",tertiary,,108.614,Katzenschwanzstrasse,False,50
3149,151342242,1492865571,"LINESTRING (8.598678700000001 47.3646722, 8.5986843 47.3648177, 8.5987647 47.36544, 8.598787700000001 47.3655304, 8.598817800000001 47.3655889, 8.5988981 47.3656527, 8.599194300000001 47.3657904, 8.599784400000001 47.36617, 8.6002163 47.3664185, 8.600350300000001 47.3665469, 8.6005158 47.3668349, 8.6009951 47.3673748, 8.601056 47.3674572, 8.6011095 47.3675118, 8.601286 47.3676542, 8.6017467 47.3679568, 8.602390400000001 47.3683133, 8.602604400000001 47.3684632, 8.6027655 47.3686235, 8.6028564 47.3688195, 8.6029643 47.3691387, 8.603008900000001 47.3692821, 8.6030286 47.3694099, 8.6030131 47.3695477, 8.602957 47.3696968, 8.6028845 47.3698281, 8.6028181 47.3699141, 8.602734399999999 47.3699957, 8.602637 47.3700701, 8.6022967 47.3703023, 8.6022195 47.370369, 8.602125900000001 47.370479, 8.6018975 47.3709158, 8.6017644 47.3712481, 8.601634300000001 47.3715897, 8.6015388 47.371817)",tertiary,,944.9259999999998,Katzenschwanzstrasse,False,"['50', '60']"
3150,151342242,151342247,"LINESTRING (8.598678700000001 47.3646722, 8.598041 47.3646934, 8.5971089 47.364721, 8.5967772 47.3647217, 8.596560200000001 47.3647132, 8.5961385 47.3646889, 8.5960112 47.3646775, 8.5955055 47.3646166, 8.5954765 47.3646133, 8.5947864 47.3645317, 8.5937099 47.3643814, 8.5928494 47.36427, 8.592555000000001 47.3642301, 8.592285199999999 47.3641804, 8.5920709 47.3641216)",residential,,504.767,In der Looren,False,50
3151,1333939366,316660567,"LINESTRING (8.5497222 47.4093739, 8.549728999999999 47.4094658)",secondary_link,2,10.232,Thurgauerstrasse,False,
3152,1333939366,1333939398,"LINESTRING (8.5497222 47.4093739, 8.5497625 47.4093133, 8.549963699999999 47.4091223, 8.550091200000001 47.4090013, 8.550150500000001 47.4089466, 8.550189100000001 47.4089065, 8.550208 47.4088791, 8.5502188 47.4088499, 8.550221499999999 47.4088195, 8.5502179 47.4087867, 8.550198099999999 47.4087563, 8.5501469 47.4086979, 8.550112800000001 47.4086754, 8.550063400000001 47.4086499, 8.5499969 47.4086213)",primary,"['2', '1']",102.04799999999999,Dörflistrasse,True,50
3153,1333939398,94913760,"LINESTRING (8.5499969 47.4086213, 8.5498612 47.4086335, 8.5497418 47.4086517, 8.549269799999999 47.4087476, 8.5490792 47.4087926, 8.5490174 47.4088072, 8.549012599999999 47.4088083, 8.5486708 47.408889)",primary,"['2', '1']",104.33800000000001,Tramstrasse,True,50
3154,26823893,33976371,"LINESTRING (8.586321399999999 47.3832599, 8.5863856 47.3832331, 8.586501500000001 47.3831849, 8.586927899999999 47.3830743, 8.587458699999999 47.3829727, 8.5875968 47.3829252, 8.587679899999999 47.3828727, 8.5877429 47.3827648, 8.587831 47.3825718, 8.5878683 47.3825417, 8.587933100000001 47.3825262, 8.5879823 47.3825278, 8.5880952 47.3825449, 8.588262200000001 47.3825425, 8.5883415 47.3825254, 8.588407500000001 47.3824888)",unclassified,,194.637,Tobelhofstrasse,False,
3155,26823893,1492865821,"LINESTRING (8.586321399999999 47.3832599, 8.586500300000001 47.3833248, 8.586598800000001 47.3833573, 8.586830600000001 47.3834126, 8.587509000000001 47.3835627, 8.587601899999999 47.3835825, 8.5879993 47.3836601, 8.5882834 47.3837087, 8.5885324 47.3837453, 8.5887095 47.3837604, 8.5888951 47.3837674, 8.589055699999999 47.3837609, 8.5892055 47.3837502, 8.589521899999999 47.3837122, 8.5900088 47.383627)",secondary,2,288.43000000000006,Tobelhofstrasse,False,"['50', '60']"
3156,26823893,26823805,"LINESTRING (8.586321399999999 47.3832599, 8.5862523 47.3832345, 8.586197 47.3832089, 8.5861052 47.3831634, 8.586005699999999 47.3831067, 8.585864600000001 47.3830233, 8.5852185 47.3826216, 8.5851548 47.3825764, 8.5850767 47.3825165, 8.5849028 47.3823608, 8.5847914 47.3822592, 8.584702099999999 47.3821821, 8.584599799999999 47.3820962, 8.584511900000001 47.3820385, 8.5843357 47.3819422, 8.5842502 47.3819053, 8.5841592 47.3818781, 8.5840766 47.3818615, 8.5839955 47.3818508, 8.5839082 47.3818421, 8.583808700000001 47.3818418, 8.5832028 47.3818687, 8.583102500000001 47.3818632, 8.5830153 47.3818499, 8.5829229 47.3818232, 8.582843499999999 47.3817915, 8.582775699999999 47.3817517, 8.582709400000001 47.3816972, 8.5826575 47.3816341, 8.5826229 47.381567, 8.5826072 47.3815057, 8.5826083 47.3814524, 8.5826195 47.3813961, 8.582713800000001 47.3811529, 8.5827379 47.3810805, 8.5827489 47.3810258, 8.5827478 47.3809736, 8.5827373 47.3809226, 8.582720699999999 47.3808746, 8.582694500000001 47.3808309, 8.5826528 47.3807848, 8.582585 47.3807385, 8.582523200000001 47.3807087, 8.5824672 47.3806933, 8.582379599999999 47.3806782, 8.5822892 47.380676, 8.582172099999999 47.3806912, 8.5820808 47.3807135, 8.5818826 47.3807855, 8.5814007 47.3809795, 8.5811779 47.3810551, 8.5810282 47.3810911, 8.5809183 47.3811099, 8.5807909 47.3811195, 8.5806617 47.3811254, 8.579804899999999 47.3811309, 8.579716899999999 47.3811274, 8.5796349 47.3811197, 8.579541000000001 47.3811044, 8.579292199999999 47.3810486, 8.5790392 47.3809817, 8.5787703 47.3808922, 8.5786221 47.3808295, 8.5784448 47.3807489, 8.578305500000001 47.3806631, 8.5781694 47.380553, 8.5781463 47.3805299, 8.578044200000001 47.3804276, 8.5779689 47.3803523, 8.5778769 47.3802673, 8.577767 47.380193, 8.576999600000001 47.379777, 8.5768863 47.3797052, 8.576800199999999 47.3796426, 8.5767103 47.3795635, 8.5765355 47.3794049, 8.5764324 47.3793221, 8.575805900000001 47.3789127, 8.5754757 47.3787049, 8.5753398 47.3786181, 8.5752232 47.3785445)",secondary,2,1135.598,Tobelhofstrasse,False,60
3157,4916727035,317927412,"LINESTRING (8.511503299999999 47.3832793, 8.5106392 47.3836963)",residential,,79.89,Eglistrasse,False,30
3158,130239752,130237871,"LINESTRING (8.553887 47.3989159, 8.5537169 47.3988063, 8.553053 47.3983389, 8.552890400000001 47.3982661)",residential,1,104.447,Streitholzstrasse,False,30
3159,1333939466,316660442,"LINESTRING (8.5498885 47.4095327, 8.549890299999999 47.4096127, 8.5499068 47.4097361, 8.5499303 47.4098822, 8.549998799999999 47.4101315, 8.550023700000001 47.4102207, 8.5500671 47.4102972, 8.550133300000001 47.4103963, 8.5501536 47.4104253, 8.5502857 47.4105762)",secondary,2,121.58299999999998,Thurgauerstrasse,True,50
3160,36261149,27599862,"LINESTRING (8.563617799999999 47.3673988, 8.5627985 47.3682398, 8.5623355 47.368715)",residential,,175.345,Carmenstrasse,False,30
3161,36261149,36261783,"LINESTRING (8.563617799999999 47.3673988, 8.5643996 47.3665872, 8.563939100000001 47.3663695)",residential,,150.04899999999998,"['Carmenstrasse', 'Hölderlinstrasse']",True,30
3162,1628130593,1628127571,"LINESTRING (8.525822 47.3597395, 8.5259202 47.3591276, 8.525928800000001 47.3590739)",residential,,74.447,Rieterstrasse,True,
3163,1628130593,1628130598,"LINESTRING (8.525822 47.3597395, 8.5258837 47.3597445, 8.526116999999999 47.359764, 8.5261888 47.3597932, 8.5265226 47.3598191, 8.526623900000001 47.3597979, 8.5267263 47.3598064, 8.526776 47.3598106)",living_street,,73.53199999999998,Weltistrasse,False,20
3164,1628130598,1628130593,"LINESTRING (8.526776 47.3598106, 8.5267263 47.3598064, 8.526623900000001 47.3597979, 8.5265226 47.3598191, 8.5261888 47.3597932, 8.526116999999999 47.359764, 8.5258837 47.3597445, 8.525822 47.3597395)",living_street,,73.532,Weltistrasse,False,20
3165,1628130598,1628127933,"LINESTRING (8.526776 47.3598106, 8.5267596 47.3599155, 8.526674699999999 47.360365, 8.5266634 47.3604277)",tertiary,,69.144,Waffenplatzstrasse,True,50
3166,3981921580,112362092,"LINESTRING (8.5082228 47.3952825, 8.5082477 47.3953637, 8.508274200000001 47.3954595, 8.508276 47.3955198, 8.5082129 47.3956069, 8.508126000000001 47.3956675, 8.5078833 47.395773, 8.5077596 47.3958254, 8.507323299999999 47.3960244, 8.5062254 47.3965222, 8.505686799999999 47.3967945, 8.5054672 47.3969055, 8.505215400000001 47.3970329)",residential,,313.595,Grossmannstrasse,False,30
3167,3981921580,29271868,"LINESTRING (8.5082228 47.3952825, 8.5084073 47.3952612, 8.508707100000001 47.3952395, 8.5095855 47.3952062, 8.510491999999999 47.3951446, 8.5113384 47.3950751, 8.512031800000001 47.3950117, 8.5123619 47.3949767, 8.512983500000001 47.3948766, 8.513398 47.3947977, 8.5141832 47.3946139, 8.514571800000001 47.3945471, 8.5157664 47.3944171, 8.516036100000001 47.3943894, 8.5169566 47.3942947, 8.517439400000001 47.3942455, 8.517478199999999 47.3942415, 8.517796199999999 47.3941998, 8.5180031 47.3941551, 8.5188103 47.3939099, 8.5194347 47.3937393, 8.5196407 47.3936751)",tertiary,,883.2849999999997,"['Am Wasser', 'Breitensteinstrasse']",False,30
3168,3981921580,265649860,"LINESTRING (8.5082228 47.3952825, 8.508054899999999 47.3953066, 8.5075114 47.3954361, 8.5068854 47.3956062, 8.506462900000001 47.3957512, 8.506366099999999 47.3957844, 8.506067099999999 47.3958856, 8.505494499999999 47.3960794, 8.505250999999999 47.3961644, 8.5049419 47.3962785, 8.5046461 47.3963805, 8.5044486 47.3964729, 8.504312799999999 47.396527)",tertiary,,326.2800000000001,Am Wasser,False,30
3169,142101857,63015770,"LINESTRING (8.4846059 47.3832181, 8.486143 47.3827744)",tertiary,2,125.806,Rautistrasse,False,50
3170,142101857,5151419765,"LINESTRING (8.4846059 47.3832181, 8.484561100000001 47.3831398, 8.4845316 47.3830808, 8.4845346 47.3830513, 8.4845524 47.3830206, 8.4846389 47.3829502, 8.484840200000001 47.3827925, 8.485687199999999 47.382336, 8.486353899999999 47.3820327, 8.4865678 47.3819415)",living_street,,217.591,Zielackerstrasse,False,20
3171,142101857,4366133,"LINESTRING (8.4846059 47.3832181, 8.4842601 47.38331, 8.484091299999999 47.3833597)",tertiary,3,41.827,Rautistrasse,False,50
3172,248139113,248139924,"LINESTRING (8.5702379 47.4034269, 8.5702084 47.4033165, 8.570205899999999 47.4032059, 8.5702432 47.4031062, 8.5703218 47.4029904, 8.570437699999999 47.4028406, 8.5704476 47.4027284, 8.5703955 47.40262, 8.5701809 47.4022693, 8.5701444 47.4021718, 8.570149300000001 47.4021371, 8.570156000000001 47.4020897, 8.570230799999999 47.4019744, 8.5704467 47.4018503, 8.5706141 47.401754, 8.5707503 47.4016681, 8.5713574 47.4011301, 8.5714348 47.4010638, 8.5715953 47.4009263, 8.571795 47.4007617, 8.5723085 47.4002923, 8.572498700000001 47.4000946, 8.5726079 47.3999626, 8.572708 47.3998317, 8.572785100000001 47.399695)","['living_street', 'residential']",,491.29,Hüttenkopfstrasse,False,"['30', '20']"
3173,248139113,354611204,"LINESTRING (8.5702379 47.4034269, 8.570138099999999 47.4034128, 8.570049300000001 47.4033839, 8.5699361 47.4033384, 8.5699013 47.4033097, 8.5698826 47.4032752, 8.569806 47.403184, 8.5695692 47.403017, 8.569314500000001 47.4028424, 8.5691956 47.4027689, 8.5690224 47.4026996, 8.5689393 47.4026852, 8.5688064 47.4026713, 8.568720900000001 47.4026667, 8.568372500000001 47.4026734, 8.568026400000001 47.4026355, 8.567539500000001 47.4025388, 8.567402700000001 47.4025117)","['living_street', 'residential']",,249.72900000000004,Bocklerstrasse,False,"['30', '20']"
3174,248139113,500913425,"LINESTRING (8.5702379 47.4034269, 8.5701518 47.4036063, 8.5700988 47.4037057, 8.5700722 47.4037805, 8.5700745 47.4037987, 8.5700801 47.4038424)",living_street,,48.188,Hüttenkopfstrasse,False,20
3175,248139113,1492866241,"LINESTRING (8.5702379 47.4034269, 8.5703295 47.4034229, 8.5706267 47.4033681, 8.570765 47.4034041, 8.570906600000001 47.4034782, 8.571196 47.4036362, 8.571219899999999 47.4036661, 8.5712458 47.4036992)",living_street,,90.64200000000001,Bocklerstrasse,True,20
3176,150556048,150556050,"LINESTRING (8.5626864 47.3560369, 8.563190000000001 47.3552131)",living_street,,99.147,Lureiweg,False,
3177,150556048,3995411618,"LINESTRING (8.5626864 47.3560369, 8.5628247 47.3560427, 8.5629297 47.3560714, 8.5630246 47.3561202, 8.563105999999999 47.3561792, 8.5633201 47.3563712, 8.5634636 47.3564829, 8.563560600000001 47.3565317, 8.563609899999999 47.3565555, 8.5637638 47.3565916, 8.5638734 47.3566019, 8.5640053 47.3566172, 8.564197999999999 47.3566255, 8.5643732 47.3566244, 8.5647983 47.3565914, 8.5650795 47.3565994, 8.565353099999999 47.3566287, 8.565611199999999 47.3566552, 8.566018700000001 47.3566786, 8.5672269 47.3570049, 8.5682916 47.3572991)","['living_street', 'unclassified', 'residential']",1,461.589,Kartausstrasse,False,"['30', '50', '20']"
3178,150556048,150555733,"LINESTRING (8.5626864 47.3560369, 8.562584599999999 47.3560369, 8.5624553 47.3559952, 8.562305800000001 47.355945, 8.5622305 47.3559191, 8.5620113 47.3558479, 8.5612517 47.3556028)","['living_street', 'residential']",,119.076,Kartausstrasse,False,"['30', '20']"
3179,150556050,150556048,"LINESTRING (8.563190000000001 47.3552131, 8.5626864 47.3560369)",living_street,,99.147,Lureiweg,False,
3180,917982636,29055496,"LINESTRING (8.545202099999999 47.3675213, 8.545140200000001 47.3675816, 8.544979400000001 47.3677338, 8.544879099999999 47.3677716)",primary,1,37.62,Limmatquai,True,30
3181,917982636,445397476,"LINESTRING (8.545202099999999 47.3675213, 8.5451044 47.3674705, 8.544947499999999 47.3673909, 8.5445479 47.3672746, 8.5444484 47.3672469, 8.544291100000001 47.3671843)",secondary,2,78.63799999999999,Rämistrasse,True,50
3182,344804791,27557595,"LINESTRING (8.577161500000001 47.3846409, 8.5770687 47.384756, 8.577028800000001 47.3848125, 8.5770187 47.3848817, 8.577200299999999 47.3855503, 8.5771675 47.3855957, 8.576454099999999 47.385685, 8.5761115 47.3844474, 8.576104300000001 47.3843515, 8.5761387 47.3842088)",residential,1,331.874,Im Klösterli,True,30
3183,344804791,27557595,"LINESTRING (8.577161500000001 47.3846409, 8.5768919 47.3845086, 8.5766334 47.3843851, 8.5764239 47.3842975, 8.5761387 47.3842088)",residential,,91.054,Zürichbergstrasse,False,30
3184,344804791,1949139536,"LINESTRING (8.577161500000001 47.3846409, 8.5772852 47.384707, 8.5774613 47.3848029, 8.5777708 47.3849943, 8.5778681 47.3850759, 8.577905299999999 47.3851413, 8.5779248 47.3852066, 8.5779374 47.3852801, 8.578389700000001 47.3854702, 8.578535499999999 47.3855315, 8.578673800000001 47.3856236, 8.578791900000001 47.3857419, 8.5788495 47.385816, 8.57896 47.3859511, 8.579071600000001 47.3860876, 8.5792024 47.3862502, 8.579246599999999 47.3863497, 8.579274099999999 47.3864516)",residential,,266.497,Zürichbergstrasse,False,30
3185,5510745584,5510745587,"LINESTRING (8.537336099999999 47.4270013, 8.5374032 47.4270098, 8.537769300000001 47.4270583, 8.5382199 47.427118, 8.5384811 47.4271629, 8.5387548 47.4272402, 8.5388036 47.4272608)",residential,1,114.65299999999999,Schönauring,True,30
3186,5510745584,101752345,"LINESTRING (8.537336099999999 47.4270013, 8.536876400000001 47.426943, 8.5367687 47.4269406, 8.536718499999999 47.426948)",residential,1,47.155,Schönauring,False,30
3187,5510745587,101752342,"LINESTRING (8.5388036 47.4272608, 8.538877400000001 47.4272919)",residential,1,6.541,Schönauring,False,30
3188,94719541,267276286,"LINESTRING (8.5210793 47.368627, 8.520484 47.3686223, 8.520329 47.3686123, 8.520011999999999 47.3685552, 8.519911 47.368537)",residential,,89.13499999999999,Gotthelfstrasse,True,30
3189,94719595,7248016479,"LINESTRING (8.522167 47.3676127, 8.522799300000001 47.3670468)",residential,,78.913,Zelgstrasse,False,30
3190,94719595,81561244,"LINESTRING (8.522167 47.3676127, 8.521937100000001 47.3674959, 8.521661 47.3673482, 8.5213175 47.367154)",residential,,81.839,Dubsstrasse,True,30
3191,5336878810,211167114,"LINESTRING (8.527657100000001 47.3844622, 8.527720199999999 47.3845514, 8.527769899999999 47.3846215)","['living_street', 'residential']",,19.644,Quellenstrasse,False,"['30', '20']"
3192,73682652,60552192,"LINESTRING (8.5311922 47.3350697, 8.530927500000001 47.3349373, 8.5308668 47.334907, 8.530787999999999 47.3348731, 8.5306789 47.3348391, 8.5305309 47.3347989, 8.5303054 47.3347709, 8.5301142 47.3347633, 8.529985999999999 47.3347651)",residential,,99.943,Widmerstrasse,False,30
3193,73682652,60552190,"LINESTRING (8.5311922 47.3350697, 8.531275300000001 47.3351189, 8.531463199999999 47.3352385, 8.531621700000001 47.3353394)",residential,,44.128,Widmerstrasse,False,30
3194,173494048,173493210,"LINESTRING (8.491303200000001 47.388762, 8.4914504 47.3888795, 8.4915056 47.3889697)",tertiary,1,27.989,Luggwegstrasse,True,50
3195,173494048,142184670,"LINESTRING (8.491303200000001 47.388762, 8.491400199999999 47.3890152, 8.491987200000001 47.3905116, 8.4920367 47.3906372, 8.4923574 47.3914668, 8.4925224 47.3919312, 8.4929516 47.3931388, 8.492964000000001 47.3931736)",tertiary,2,506.259,Europabrücke,True,50
3196,73223991,73237606,"LINESTRING (8.5247052 47.3409556, 8.5247028 47.3410244, 8.524702 47.3410826, 8.5246943 47.3414165, 8.52468 47.3416433, 8.524665499999999 47.3418725, 8.524639000000001 47.3422504)",residential,,144.07600000000002,Frohalpstrasse,False,30
3197,73223991,73230433,"LINESTRING (8.5247052 47.3409556, 8.5248676 47.3409563, 8.5250393 47.3409588, 8.5251301 47.340951, 8.5252395 47.3409398, 8.525363199999999 47.3409236, 8.525458799999999 47.3409066)",secondary,,57.351000000000006,Butzenstrasse,False,30
3198,73223991,1263684250,"LINESTRING (8.5247052 47.3409556, 8.524634600000001 47.3409545, 8.5241145 47.3409567, 8.5239724 47.3409531, 8.5239429 47.3409523, 8.523800400000001 47.3409263, 8.5236818 47.3408767, 8.5236132 47.3408366, 8.5234021 47.3406272, 8.5231446 47.3403536, 8.5230301 47.3402652, 8.5228953 47.3401745, 8.5227732 47.3401069, 8.522589399999999 47.3399963, 8.5224393 47.3398731, 8.5223212 47.3397512, 8.522219700000001 47.3396134, 8.5221567 47.3394984, 8.5221058 47.3393766, 8.522083500000001 47.3392531, 8.522069200000001 47.33913, 8.522057500000001 47.3390499, 8.5220384 47.3389686, 8.521975100000001 47.3388033, 8.521403400000001 47.3378077, 8.5212938 47.3376397, 8.520944999999999 47.3371755, 8.520869899999999 47.3371034, 8.520822900000001 47.3370605, 8.520746600000001 47.3370237, 8.5206292 47.3369889, 8.520577100000001 47.3369764)",secondary,,585.228,Butzenstrasse,False,"['30', '50']"
