,osmid,geometry
1356148650,1356148650,POINT (8.565367800000001 47.3598543)
147625940,147625940,POINT (8.5024294 47.3741946)
7079892972,7079892972,POINT (8.551140500000001 47.4141411)
7079892980,7079892980,POINT (8.5512306 47.4143205)
5030582277,5030582277,POINT (8.547755799999999 47.4194942)
5030582278,5030582278,POINT (8.5479673 47.41965)
5030582285,5030582285,POINT (8.5478609 47.4193263)
1608620085,1608620085,POINT (8.5152492 47.3821363)
1018468419,1018468419,POINT (8.5466006 47.4010426)
2674497623,2674497623,POINT (8.558084600000001 47.3591852)
3747514171,3747514171,POINT (8.4986959 47.4229544)
1172412531,1172412531,POINT (8.476598900000001 47.3899533)
108238987,108238987,POINT (8.5182875 47.4149923)
256107797,256107797,POINT (8.544579000000001 47.4321198)
92575897,92575897,POINT (8.5454867 47.4149681)
847222965,847222965,POINT (8.5166804 47.3755521)
2967509176,2967509176,POINT (8.5213394 47.3896642)
847222969,847222969,POINT (8.516632299999999 47.375706)
5388343497,5388343497,POINT (8.5339264 47.3968202)
922786005,922786005,POINT (8.572455700000001 47.4105152)
1357158637,1357158637,POINT (8.5409159 47.3822273)
142121201,142121201,POINT (8.477964800000001 47.3783944)
1602459907,1602459907,POINT (8.467822099999999 47.3889722)
4549941512,4549941512,POINT (8.540153 47.3336873)
1929025810,1929025810,POINT (8.486121600000001 47.4037264)
1929025814,1929025814,POINT (8.4858496 47.4038064)
1929025816,1929025816,POINT (8.485750599999999 47.4038435)
1929025819,1929025819,POINT (8.4858308 47.4038809)
1929025821,1929025821,POINT (8.485443800000001 47.4039729)
63019285,63019285,POINT (8.4943828 47.384011)
73242931,73242931,POINT (8.524803199999999 47.3382084)
73242933,73242933,POINT (8.528828900000001 47.3382428)
1115789655,1115789655,POINT (8.5353826 47.4099914)
107190633,107190633,POINT (8.5241781 47.3743208)
107190635,107190635,POINT (8.5243006 47.3745206)
92576140,92576140,POINT (8.5442207 47.415346)
452630930,452630930,POINT (8.5230842 47.3867697)
1388943797,1388943797,POINT (8.5525871 47.3657662)
4555577814,4555577814,POINT (8.5370515 47.3315323)
4555577840,4555577840,POINT (8.5364501 47.3308199)
2967181834,2967181834,POINT (8.5253154 47.3902656)
2967181836,2967181836,POINT (8.525586199999999 47.3902218)
2967181837,2967181837,POINT (8.525973499999999 47.3899512)
30841366,30841366,POINT (8.556993800000001 47.4046516)
30841368,30841368,POINT (8.558055400000001 47.4045422)
30841380,30841380,POINT (8.560387199999999 47.4050938)
3818297905,3818297905,POINT (8.543581700000001 47.4273512)
179804755,179804755,POINT (8.5056444 47.3936798)
470915726,470915726,POINT (8.500716799999999 47.3620716)
34183846,34183846,POINT (8.532310900000001 47.3556975)
3679558338,3679558338,POINT (8.529369000000001 47.3957602)
3679558341,3679558341,POINT (8.5301961 47.3965196)
34183888,34183888,POINT (8.5271436 47.3528728)
147626714,147626714,POINT (8.5023444 47.3743604)
73636620,73636620,POINT (8.5347673 47.3410195)
3042024208,3042024208,POINT (8.5192543 47.3799284)
344890148,344890148,POINT (8.565617100000001 47.373508)
27596518,27596518,POINT (8.5773704 47.3501423)
92511031,92511031,POINT (8.555372500000001 47.3544974)
5388344125,5388344125,POINT (8.5359736 47.3952231)
5388344146,5388344146,POINT (8.5374316 47.3938121)
101751653,101751653,POINT (8.5435809 47.4286462)
546806632,546806632,POINT (8.561757699999999 47.3679371)
101751659,101751659,POINT (8.5405765 47.4303791)
63019882,63019882,POINT (8.497395900000001 47.3883249)
7027137394,7027137394,POINT (8.516661300000001 47.4313147)
2329582484,2329582484,POINT (8.4928553 47.3699744)
1491966868,1491966868,POINT (8.531534300000001 47.3649401)
92576667,92576667,POINT (8.541786800000001 47.41622)
1491966876,1491966876,POINT (8.5312441 47.3649584)
320117663,320117663,POINT (8.534879500000001 47.3764414)
59612157,59612157,POINT (8.5377767 47.374686)
34184224,34184224,POINT (8.5269209 47.3517986)
112303150,112303150,POINT (8.532152699999999 47.3955606)
34184262,34184262,POINT (8.526637300000001 47.3490324)
34184280,34184280,POINT (8.523670900000001 47.348413)
34184297,34184297,POINT (8.5276189 47.3460224)
34184298,34184298,POINT (8.528316999999999 47.3452422)
30841995,30841995,POINT (8.545283299999999 47.3960058)
30842001,30842001,POINT (8.5448638 47.394095)
146644120,146644120,POINT (8.479629600000001 47.4099202)
30842009,30842009,POINT (8.545650999999999 47.390218)
30842011,30842011,POINT (8.546179199999999 47.3892283)
112303275,112303275,POINT (8.529963499999999 47.3933107)
462003375,462003375,POINT (8.5267748 47.413185)
63020238,63020238,POINT (8.497277499999999 47.3874156)
367828176,367828176,POINT (8.558168500000001 47.3573192)
63020240,63020240,POINT (8.496522499999999 47.3864487)
462003446,462003446,POINT (8.5258202 47.4135182)
593534208,593534208,POINT (8.5449497 47.4108594)
936942881,936942881,POINT (8.5303092 47.3747238)
147561769,147561769,POINT (8.4727926 47.401986)
1265605938,1265605938,POINT (8.5032975 47.4038534)
92577123,92577123,POINT (8.5419269 47.4171805)
92577128,92577128,POINT (8.545056300000001 47.4163008)
34184555,34184555,POINT (8.5263329 47.3642001)
104242579,104242579,POINT (8.493123300000001 47.3770558)
5265071545,5265071545,POINT (8.5393267 47.3764798)
110271947,110271947,POINT (8.5442068 47.4139197)
104242643,104242643,POINT (8.492395800000001 47.3764804)
1397530093,1397530093,POINT (8.5761723 47.3536274)
1397530098,1397530098,POINT (8.575589600000001 47.3539701)
944414195,944414195,POINT (8.552213699999999 47.3808615)
101752342,101752342,POINT (8.538877400000001 47.4272919)
101752345,101752345,POINT (8.536718499999999 47.426948)
104242743,104242743,POINT (8.500837000000001 47.3738091)
104242744,104242744,POINT (8.5026005 47.3742433)
668049007,668049007,POINT (8.486819000000001 47.4036361)
2305334938,2305334938,POINT (8.4817345 47.3792348)
119774928,119774928,POINT (8.5478418 47.3861144)
101752535,101752535,POINT (8.536951200000001 47.4277461)
73244384,73244384,POINT (8.528877400000001 47.3358991)
73244385,73244385,POINT (8.5288699 47.3349131)
4366131,4366131,POINT (8.4880707 47.3822739)
4366133,4366133,POINT (8.484091299999999 47.3833597)
4366136,4366136,POINT (8.483637699999999 47.3819467)
4366139,4366139,POINT (8.483217099999999 47.3780572)
4366142,4366142,POINT (8.484568599999999 47.3754098)
4366143,4366143,POINT (8.482624100000001 47.3742695)
4366161,4366161,POINT (8.4953261 47.3793212)
4366162,4366162,POINT (8.493623400000001 47.3803346)
104243059,104243059,POINT (8.4999302 47.3728312)
142122883,142122883,POINT (8.4809644 47.3786356)
61251503,61251503,POINT (8.496624600000001 47.4069069)
107126711,107126711,POINT (8.568201 47.4125444)
260743140,260743140,POINT (8.524238499999999 47.3683588)
260743141,260743141,POINT (8.5234462 47.3676489)
360816613,360816613,POINT (8.572715799999999 47.4047396)
5450866663,5450866663,POINT (8.5480692 47.3642921)
1985716216,1985716216,POINT (8.547306900000001 47.4102762)
572760076,572760076,POINT (8.559898499999999 47.375283)
1396809761,1396809761,POINT (8.5478521 47.3664407)
1396809765,1396809765,POINT (8.5475472 47.3666343)
1396809780,1396809780,POINT (8.548359899999999 47.3671317)
1396809788,1396809788,POINT (8.5461428 47.36796)
472555592,472555592,POINT (8.504660899999999 47.3604874)
472555595,472555595,POINT (8.503245099999999 47.3617099)
92512356,92512356,POINT (8.5570559 47.3569198)
146645170,146645170,POINT (8.4849151 47.4079206)
3737821441,3737821441,POINT (8.525495299999999 47.3613115)
315269393,315269393,POINT (8.5257837 47.3806489)
1235984681,1235984681,POINT (8.533466000000001 47.3791326)
63021355,63021355,POINT (8.4956654 47.3873669)
1581818193,1581818193,POINT (8.5879233 47.3582562)
4936474979,4936474979,POINT (8.534376200000001 47.4013385)
4936474981,4936474981,POINT (8.5340571 47.400651)
4936474982,4936474982,POINT (8.5339198 47.4006909)
3630408114,3630408114,POINT (8.5157983 47.3887824)
75211202,75211202,POINT (8.538022 47.3935969)
75211203,75211203,POINT (8.5388904 47.3936662)
109617646,109617646,POINT (8.5461565 47.3838469)
462004732,462004732,POINT (8.554247200000001 47.4122212)
256156238,256156238,POINT (8.5129416 47.3299721)
60552125,60552125,POINT (8.536250000000001 47.337869)
3485835875,3485835875,POINT (8.5644867 47.3603943)
555524721,555524721,POINT (8.5564202 47.366728)
2027070079,2027070079,POINT (8.511393399999999 47.3897418)
2027070161,2027070161,POINT (8.5100222 47.3922054)
2027070166,2027070166,POINT (8.502406799999999 47.3923138)
112304870,112304870,POINT (8.530000599999999 47.3958012)
332440319,332440319,POINT (8.487793 47.388717)
680436536,680436536,POINT (8.575551900000001 47.382611)
470917979,470917979,POINT (8.4986046 47.3642731)
2027070309,2027070309,POINT (8.5019937 47.3935258)
256156519,256156519,POINT (8.5138862 47.3300049)
256156523,256156523,POINT (8.5086656 47.3295968)
680436590,680436590,POINT (8.5750314 47.3831281)
2027070333,2027070333,POINT (8.501947599999999 47.3937276)
1625793415,1625793415,POINT (8.492657400000001 47.3669434)
1625793437,1625793437,POINT (8.4873438 47.367757)
1625793445,1625793445,POINT (8.486605300000001 47.3678711)
60552192,60552192,POINT (8.529985999999999 47.3347651)
256156591,256156591,POINT (8.5134214 47.3312847)
256156593,256156593,POINT (8.5143833 47.3308949)
109487027,109487027,POINT (8.5211442 47.4105136)
101753789,101753789,POINT (8.549148300000001 47.4276545)
101753792,101753792,POINT (8.5490368 47.4266662)
101753796,101753796,POINT (8.547465300000001 47.4258762)
101753799,101753799,POINT (8.546551600000001 47.4251864)
101753809,101753809,POINT (8.5437779 47.4253093)
149464082,149464082,POINT (8.523115499999999 47.3912829)
2737022038,2737022038,POINT (8.470053099999999 47.3706346)
460366990,460366990,POINT (8.553274 47.4055291)
460367010,460367010,POINT (8.5519336 47.4058293)
94872749,94872749,POINT (8.507756199999999 47.4218367)
4921337058,4921337058,POINT (8.498386999999999 47.4267733)
315794668,315794668,POINT (8.494581699999999 47.4228157)
460367086,460367086,POINT (8.5551317 47.4050008)
140027119,140027119,POINT (8.5199184 47.3882355)
470918405,470918405,POINT (8.503733799999999 47.365792)
5352957197,5352957197,POINT (8.546016099999999 47.4274698)
472294696,472294696,POINT (8.555370399999999 47.3580246)
472294698,472294698,POINT (8.551921099999999 47.3630531)
1373742393,1373742393,POINT (8.5883061 47.3958077)
110273852,110273852,POINT (8.5518862 47.4172086)
110273857,110273857,POINT (8.5530445 47.4184804)
256156992,256156992,POINT (8.5176903 47.3275348)
5132952919,5132952919,POINT (8.508841200000001 47.3849366)
60728664,60728664,POINT (8.504061500000001 47.4057601)
60728672,60728672,POINT (8.5021039 47.4050197)
60728679,60728679,POINT (8.5015058 47.4046631)
247178622,247178622,POINT (8.5229619 47.3690138)
215197054,215197054,POINT (8.5651058 47.3777979)
247178628,247178628,POINT (8.521431 47.3703178)
460367241,460367241,POINT (8.557197199999999 47.4058971)
2894177687,2894177687,POINT (8.495353100000001 47.3997822)
247178647,247178647,POINT (8.5239122 47.3681513)
2894177691,2894177691,POINT (8.494131299999999 47.4002172)
247178652,247178652,POINT (8.521144700000001 47.3691488)
247178666,247178666,POINT (8.5221014 47.3697435)
2820318678,2820318678,POINT (8.569995499999999 47.372127)
820553200,820553200,POINT (8.522854000000001 47.3911167)
419866099,419866099,POINT (8.537869199999999 47.4137013)
419866114,419866114,POINT (8.5424744 47.4115656)
5134788107,5134788107,POINT (8.541771499999999 47.3820422)
92513808,92513808,POINT (8.559109899999999 47.3528979)
1239655958,1239655958,POINT (8.559843499999999 47.3509522)
419866152,419866152,POINT (8.5387296 47.4202422)
1239656000,1239656000,POINT (8.560065399999999 47.3508236)
3860899420,3860899420,POINT (8.506876699999999 47.4017998)
132032102,132032102,POINT (8.553213299999999 47.3703848)
1239656042,1239656042,POINT (8.5584658 47.3520035)
1611966077,1611966077,POINT (8.5113839 47.4242255)
820553355,820553355,POINT (8.5220602 47.3907741)
1611966121,1611966121,POINT (8.5090819 47.4246354)
256157364,256157364,POINT (8.507228 47.3247329)
256157372,256157372,POINT (8.513396 47.3251562)
256157375,256157375,POINT (8.514427400000001 47.3248546)
379823817,379823817,POINT (8.5564965 47.3546304)
379823826,379823826,POINT (8.5560153 47.3550541)
379823842,379823842,POINT (8.5560648 47.354382)
379823887,379823887,POINT (8.5565791 47.3555576)
379823886,379823886,POINT (8.555325099999999 47.3549835)
379823889,379823889,POINT (8.555915300000001 47.3554691)
471901981,471901981,POINT (8.5822406 47.3510148)
108242735,108242735,POINT (8.509846 47.418711)
29271868,29271868,POINT (8.5196407 47.3936751)
29271871,29271871,POINT (8.5279001 47.390509)
29271875,29271875,POINT (8.5353075 47.3860675)
269199163,269199163,POINT (8.5116 47.3641497)
29271879,29271879,POINT (8.540168 47.3830918)
215197515,215197515,POINT (8.564469900000001 47.377179)
975677263,975677263,POINT (8.5059127 47.3918837)
269199186,269199186,POINT (8.5071365 47.3628352)
1239656277,1239656277,POINT (8.564428400000001 47.3463855)
73246575,73246575,POINT (8.528941 47.3349074)
29271928,29271928,POINT (8.541691999999999 47.3744292)
29271934,29271934,POINT (8.5354191 47.3731644)
107128706,107128706,POINT (8.5676595 47.4107694)
146646923,146646923,POINT (8.484779700000001 47.4109484)
5116225762,5116225762,POINT (8.531757300000001 47.3733978)
5299218354,5299218354,POINT (8.529207100000001 47.3761359)
1050322886,1050322886,POINT (8.524882 47.3950162)
112306114,112306114,POINT (8.529325800000001 47.3935241)
5116225767,5116225767,POINT (8.5329804 47.3730975)
48932815,48932815,POINT (8.525185 47.3733831)
48932819,48932819,POINT (8.519355300000001 47.3749789)
48932825,48932825,POINT (8.5220106 47.3754586)
48932828,48932828,POINT (8.523542000000001 47.3749683)
48932832,48932832,POINT (8.522320300000001 47.3758913)
48932834,48932834,POINT (8.522293100000001 47.3758644)
5116225774,5116225774,POINT (8.5309256 47.3729446)
5116225775,5116225775,POINT (8.531209 47.3730507)
469805058,469805058,POINT (8.557990800000001 47.3550879)
48932871,48932871,POINT (8.5233936 47.3723667)
34646024,34646024,POINT (8.5251143 47.3590147)
48932873,48932873,POINT (8.523800899999999 47.3724221)
48932881,48932881,POINT (8.5228441 47.3722021)
1239656471,1239656471,POINT (8.562937399999999 47.3473582)
34646046,34646046,POINT (8.529116 47.3599156)
34646053,34646053,POINT (8.526624699999999 47.3654501)
48932909,48932909,POINT (8.5248045 47.3714301)
104310829,104310829,POINT (8.5195414 47.3717346)
48932921,48932921,POINT (8.525235500000001 47.3726983)
48932935,48932935,POINT (8.5243503 47.3732875)
48932937,48932937,POINT (8.5236739 47.3694112)
48932939,48932939,POINT (8.524746800000001 47.3704343)
103065674,103065674,POINT (8.5333483 47.4103613)
48932941,48932941,POINT (8.525627800000001 47.3712671)
48932943,48932943,POINT (8.5266287 47.3707173)
48932944,48932944,POINT (8.527471800000001 47.3713954)
99395666,99395666,POINT (8.496667800000001 47.3755136)
99395668,99395668,POINT (8.495709099999999 47.374488)
48932950,48932950,POINT (8.5274038 47.3702932)
99395673,99395673,POINT (8.4917889 47.3699436)
151329155,151329155,POINT (8.5840034 47.3583446)
48932966,48932966,POINT (8.529851900000001 47.3712006)
48932968,48932968,POINT (8.530309300000001 47.3710766)
48932969,48932969,POINT (8.528648199999999 47.3696055)
48932971,48932971,POINT (8.525353600000001 47.3699267)
48932975,48932975,POINT (8.5300324 47.3715228)
1239656563,1239656563,POINT (8.5636507 47.346714)
146909352,146909352,POINT (8.506499 47.4241648)
146909353,146909353,POINT (8.5057671 47.4241835)
146909356,146909356,POINT (8.5048686 47.4239041)
7117580467,7117580467,POINT (8.557710200000001 47.4045787)
1239656643,1239656643,POINT (8.562570300000001 47.3481404)
469805257,469805257,POINT (8.5573709 47.3547404)
470919373,470919373,POINT (8.508015 47.3657646)
1239656655,1239656655,POINT (8.562580499999999 47.3480083)
7397550337,7397550337,POINT (8.472206699999999 47.3939583)
1239656719,1239656719,POINT (8.5646548 47.3462393)
7397550359,7397550359,POINT (8.479195000000001 47.3904388)
75213080,75213080,POINT (8.5480366 47.369168)
3320817969,3320817969,POINT (8.487229299999999 47.3756178)
3320817976,3320817976,POINT (8.488110600000001 47.3756902)
34646341,34646341,POINT (8.529889300000001 47.3656347)
379824466,379824466,POINT (8.555164 47.3551138)
330869109,330869109,POINT (8.5463696 47.4264673)
330869112,330869112,POINT (8.5439267 47.4258994)
2275453352,2275453352,POINT (8.5443175 47.379353)
151342247,151342247,POINT (8.5920709 47.3641216)
5499038131,5499038131,POINT (8.5826926 47.4067049)
1493740013,1493740013,POINT (8.5195455 47.3443935)
1493740015,1493740015,POINT (8.5191526 47.3444707)
1588963833,1588963833,POINT (8.5238342 47.3378511)
1244572175,1244572175,POINT (8.546189699999999 47.3864137)
1950132765,1950132765,POINT (8.550367700000001 47.4122861)
109619769,109619769,POINT (8.543389899999999 47.3833327)
252488257,252488257,POINT (8.5292888 47.4097634)
470919761,470919761,POINT (8.509566100000001 47.3676332)
94284406,94284406,POINT (8.504587900000001 47.3939053)
99396222,99396222,POINT (8.492143199999999 47.3776151)
354855553,354855553,POINT (8.5278776 47.3833952)
354855554,354855554,POINT (8.5276637 47.3832748)
374385288,374385288,POINT (8.5281932 47.341525)
344763021,344763021,POINT (8.6151324 47.3626947)
469805737,469805737,POINT (8.5548454 47.3573666)
3354831551,3354831551,POINT (8.5438271 47.4038338)
104245958,104245958,POINT (8.497810400000001 47.379603)
